gene,baseMean_monocytes,log2FoldChange_monocytes,lfcSE_monocytes,stat_monocytes,pvalue_monocytes,padj_monocytes,baseMean_moDCs,log2FoldChange_moDCs,lfcSE_moDCs,stat_moDCs,pvalue_moDCs,padj_moDCs,same_direction,significant_both,geo_mean_padj,direction
ANAPC11,63.75825323626941,-0.7713539732332616,0.27507256943247366,-2.8041835462718425,0.005044417929011778,,354.82870888719793,-0.11598737447251407,0.12760583384729893,-0.9089504059141352,0.3633763049322196,0.8587794691388843,True,False,0.9267035497605932,down
ANAPC13,1042.5750275519429,0.1605485384217713,0.09869960522533028,1.6266381010870354,0.10381398222711023,0.21233012717862487,634.2850693801067,-0.2720969843149069,0.18618170518382887,-1.4614592988406057,0.1438894374260262,0.6537089131061292,False,False,0.37256153405528203,up
ANAPC15,262.0013298111383,-0.34064450413089226,0.13716264178985266,-2.4835078975279203,0.013009544964743807,0.05658989304722379,212.0000551199932,-0.6621765686235711,0.17154262215299282,-3.860128522653683,0.00011332740328114332,0.012668659124420013,True,True,0.026775325673139148,down
ANAPC16,963.143866902184,0.07834319592819038,0.10135548524984242,0.7729546727054142,0.43954920662602504,0.5844914858405459,1058.0230939469175,0.29430418913289424,0.21188738320228628,1.3889651412228055,0.16484335029533748,0.6913208947657018,True,False,0.6356659318967949,up
ANAPC2,147.16411852657794,-0.46846211973926327,0.20626906131303308,-2.271121596022232,0.023139617989475253,0.07971246870812958,348.3716629659406,-0.09644026777471489,0.17926235574908278,-0.5379839362911437,0.5905881387005124,0.9305509312912477,True,False,0.2723536524298406,down
ANAPC4,1702.8286468207298,0.28357807698605036,0.09848755632802486,2.879328999102779,0.003985223530480552,0.029212836715701084,425.45579502169534,-0.31066848713414325,0.16836362609386318,-1.8452233082752965,0.06500506124775632,0.49828675977444764,False,False,0.1206497813959342,up
ANAPC5,3387.8962996509204,-0.04084432320917766,0.07018454728249977,-0.5819560685456188,0.5605962724592513,0.68900432638417,1061.3614992771068,0.2550294118933386,0.18043547118672906,1.413410623842436,0.15753502368188743,0.6755256684950204,False,False,0.6822317115002993,down
ANAPC7,1226.1160162134045,-0.06015703169645625,0.08800038637672708,-0.6835996314712273,0.4942280174560847,0.6329395273277372,922.4439775111317,-0.23628110299847002,0.19168330986608315,-1.2326639349223703,0.2177011726386543,0.7566505549120226,True,False,0.6920361584326975,down
ANG,8.12661473114456,0.019462929630825847,0.7198973922940219,0.027035699586027615,0.9784312602782204,,8.428457579709185,-0.19620990809164882,0.6769678767685511,-0.2898363642130853,0.7719414267176025,,False,False,1.0,up
ANGEL1,362.02644847875393,-0.3613423108345721,0.12364034428174775,-2.922527536894887,0.0034720291806566938,0.02695068504426654,946.4824351926247,-0.6695988487411134,0.3076163838349487,-2.1767333728894824,0.02950046675850898,0.3619674885509391,True,False,0.09876877937992609,down
ANGEL2,856.4145739452125,0.14663698171187645,0.10106460062879864,1.4509232787695974,0.14680122495751696,0.27102364204103707,347.98163310311327,-0.016993517983589255,0.12963562469530432,-0.1310867905603173,0.8957066505950071,0.98446727848907,False,False,0.5165403249373041,up
ANGPTL6,3.087822217127627,-0.3580548444141088,1.2101388978856684,-0.29587913010621786,0.767322389620614,,42.45079606031616,-1.3322107574415019,0.40105695850311923,-3.3217495151156706,0.000894549602951403,0.049620219880274936,True,False,0.22275596485902446,down
ANK1,19.197913620754957,-0.15494181854870948,0.4691639616425841,-0.3302508956703422,0.7412103928605498,,97.98448165664962,-0.6704338528590612,0.6147791324775823,-1.0905279919915114,0.27548062970674436,0.8080642620550733,True,False,0.8989239467580521,down
ANK2,74.6388253441399,0.17754002738177863,0.23225202345701226,0.764428334096472,0.44461202908916664,0.5887643963102119,18.830351968487566,0.4888748970434912,1.0017147085526592,0.488038054018243,0.625522887008461,0.9417797178878781,True,False,0.7446384136340659,up
ANK3,37.78387049013698,-0.13578479153177445,0.3280297544774489,-0.41394047240647264,0.6789177027253235,,6.224689951104162,-0.7518667824459643,0.7287275817107953,-1.031752881757057,0.3021878974165416,,True,False,1.0,down
ANKAR,34.57705399832347,0.5127784011494544,0.3357118735477611,1.527435999598335,0.1266526303959649,,13.932750949031897,0.5598035327483157,0.5955542192353145,0.9399707275470194,0.34723257597164126,0.8491028394827885,True,False,0.9214677636698901,up
ANKDD1A,29.987326182487564,0.1842880968036508,0.3683465352074693,0.5003117423104074,0.6168555872453098,,36.43539909014139,-0.006176444687568677,0.5545997307508299,-0.01113676106406843,0.9911143339677545,0.9976400547305377,False,False,0.998819330374887,up
ANKEF1,81.81878535275125,0.11473715831098005,0.22401573453430415,0.5121834792073948,0.6085226043496036,0.7284254402077938,5.821074022070686,-0.47254641629338273,0.8347975657291293,-0.5660610855766584,0.5713522557875748,,False,False,0.8534784357016841,up
ANKFY1,836.7816799937796,-0.07139410503862506,0.09145906848801179,-0.7806126414679503,0.43503035440922033,0.5805785090637894,1603.1321669265842,0.03845344466772969,0.12152273497157712,0.31643004641661115,0.7516761139448004,0.9636674725969946,False,False,0.7479870483328125,down
ANKH,153.73001039631126,-0.08444951393357926,0.17212517758385026,-0.4906284781750766,0.6236892406289143,0.7406309732468357,1054.7029250185321,-0.027756850194342517,0.44979913212405626,-0.06170943474983646,0.9507942264472292,0.9928985855213601,True,False,0.8575380141603587,down
ANKHD1,4498.830915680578,-0.02829850318765553,0.07753925124607178,-0.36495713761601695,0.7151434018520468,0.8137515899114978,1628.5602046804397,-0.01974847126295325,0.2408961563454794,-0.08197918788970268,0.9346632633982903,0.9901603786804233,True,False,0.8976327659007135,down
ANKHD1-EIF4EBP3,1041.977875975396,0.12127471877137244,0.13934601239221142,0.8703135216386785,0.38412909149176344,0.5319063524957632,628.9638052142956,-0.0202597083937731,0.2286836968425777,-0.08859270981490021,0.9294056020287637,0.9898890442252885,False,False,0.7256226780423766,up
ANKIB1,1124.7721224372956,0.1632528572737498,0.09041472355234238,1.8056003586544218,0.07098078661901867,0.16502879622334232,781.6243761156004,-0.02915872509603083,0.14511071988520008,-0.20094122004975834,0.8407445360629233,0.9756224278394471,False,False,0.40125527390283433,up
ANKLE1,176.2823719717835,-0.18068789773620267,0.16273156794504604,-1.1103432481964437,0.26685114341144633,0.41388594108815496,36.33454230297805,0.3199932249067697,0.4270695673349238,0.7492765801685398,0.45369052051503067,0.8921022012613682,False,False,0.6076418016528126,down
ANKLE2,1465.8785565310884,-0.1008710128440114,0.09181569082985287,-1.0986249946203563,0.2719316708310495,0.41966552129585405,1257.1459741487306,-0.0066417201538832,0.2687972869926533,-0.024709029723446314,0.9802870526028189,0.9970616466198182,True,False,0.6468635062304942,down
ANKMY1,123.113251910985,-0.20021685911441536,0.20727317993467997,-0.9659564212673905,0.3340659878155029,0.48458382963475327,151.2826313990239,0.10046278250260611,0.26714394492250415,0.3760623604317492,0.7068705358858074,0.9579765895607453,False,False,0.6813368949864569,down
ANKMY2,876.799066994955,0.2175500038501864,0.10501817478120712,2.071546228102193,0.0383077790418245,0.11007589348453943,478.60578496744483,-0.24513239325615832,0.15203766929145046,-1.6123135430749653,0.1068937277139338,0.6052288437128562,False,False,0.25811064630175046,up
ANKRA2,252.70113725674798,0.21047428347222624,0.1436673503338399,1.465011242868662,0.14291785038004806,0.2657828663423572,229.3739873923438,-0.10552531110803187,0.13876862712257126,-0.7604406939532787,0.44699120646845525,0.8909843773433183,False,False,0.48662961446727376,up
ANKRD10,1024.9250136057499,0.0007449719078748805,0.10233680516754448,0.0072796088040389985,0.9941917638256417,0.9964210783017606,870.2935945829222,-0.216910752172062,0.08773400875168454,-2.472367959225358,0.013422128630919574,0.2455635211795563,False,False,0.4946561114201569,up
ANKRD11,1045.8414534468227,0.12254950292328086,0.11225249058080845,1.0917308140709785,0.27495143693176105,0.4230428252024804,1576.6142607884647,0.20596235140041128,0.1515228202905495,1.3592827206190616,0.17405701738090884,0.7056960822986393,True,False,0.5463878333106792,up
ANKRD12,2558.098876490261,0.28379904557946367,0.08733880665878867,3.2494037465865206,0.0011564720842445852,0.015977695775834792,1758.4701649695921,-0.36053245504207243,0.311576591611835,-1.1571230469432283,0.24722209183523136,0.7814777410492539,False,False,0.11174172721983305,up
ANKRD13A,1743.1541205025535,-0.004514364330101237,0.08052179844797348,-0.05606387856597671,0.95529091938706,0.9747275340043454,1273.9065752188758,-0.021672492799212583,0.07987816222647438,-0.2713193718424029,0.7861454085001645,0.9679495759061932,True,False,0.9713326429002558,down
ANKRD13B,14.499762985107104,-0.9648064179865586,0.513427219454176,-1.879149334957822,0.0602241053612023,,14.366114693601688,-0.40659993739066275,0.508720006556275,-0.79926075670406,0.4241392288779373,0.8873988346394518,True,False,0.9420184895422445,down
ANKRD13C,1027.480230052054,0.2830300830954402,0.11564727733318722,2.4473562164374383,0.014390853130090545,0.05968627793239542,471.80511914920385,-0.03764258599560648,0.10254735483641514,-0.3670751532855666,0.7135629603786652,0.9605980705960874,False,False,0.23944628504723323,up
ANKRD13D,303.52462442308905,-0.34084918536763653,0.15563789398077935,-2.190014119631624,0.028523212828707938,0.0907643785894608,501.57433964462115,-0.16243380610797373,0.29071853438400497,-0.5587321993492779,0.576344500659191,0.928479075397627,True,False,0.290297823470626,down
ANKRD16,20.498762109478474,-0.5338692767194383,0.44194534589228507,-1.207998413563015,0.22704787256933745,,31.468821330851764,0.5316267226358173,0.3350576936591028,1.5866721842140699,0.11258690935079643,0.6108195039055215,False,False,0.7815494251200762,down
ANKRD17,4377.776758107553,0.12246306405190144,0.07152787631641565,1.712102614513052,0.08687775964612073,0.18871327383243924,1774.5577696001742,0.05244475791571719,0.2288867942657513,0.22912967995360048,0.8187681257554635,0.9721271556162286,True,False,0.4283144850664703,up
ANKRD18A,417.429935468727,0.36502508848604803,0.12270140198907185,2.9749056047343148,0.0029307871792623617,0.02483431443288846,7.6628445093732696,1.9581210231117696,1.0759998118354306,1.819815395480065,0.06878712239979305,,True,False,0.15758906825312619,up
ANKRD20A1,23.26683104054246,-0.06418119408843492,0.41183605470440365,-0.15584161064892954,0.8761578707505887,,7.900894093270166,-1.6394668862024226,1.2386544798114993,-1.32358693479389,0.18564026664390587,,True,False,1.0,down
ANKRD20A2,12.149681783048615,2.0255684260435145,1.8917459577367555,1.0707401899073496,0.2842862664596757,,2.9669514742727214,-0.72815913050772,2.0072392641296832,-0.3627664840561206,0.7167793306147672,,False,False,1.0,up
